NS_SQUID,F_SQUID,NS_Fluxgate,EW_Fluxgate,Z_Fluxgate
2.4893,-235.5703,10930.546,-84.0,-22672.7419
2.4932,-235.5789,10930.546,-84.0,-22672.7419
2.4904,-235.5777,10930.5529,-83.9954,-22672.7412
2.4827,-235.5761,10930.5452,-84.039,-22672.7316
2.4827,-235.5772,10930.5452,-84.039,-22672.7316
2.4872,-235.5744,10930.5486,-84.2078,-22672.6965
2.4842,-235.5784,10930.5486,-84.2078,-22672.6965
2.4804,-235.5846,10930.5451,-84.1967,-22672.6703
2.4896,-235.5721,10930.5359,-84.1992,-22672.6392
2.4914,-235.5701,10930.5359,-84.1992,-22672.6392
2.4899,-235.5789,10930.5397,-84.1653,-22672.6092
2.4906,-235.5722,10930.5397,-84.1653,-22672.6092
2.4929,-235.5792,10930.5413,-84.1353,-22672.5875
2.4907,-235.5782,10930.5381,-83.9081,-22672.6419
2.4926,-235.5756,10930.5381,-83.9081,-22672.6419
2.4958,-235.5808,10930.5309,-83.8232,-22672.6884
2.4919,-235.5864,10930.5309,-83.8232,-22672.6884
2.4981,-235.5759,10930.5305,-83.8284,-22672.687
2.4954,-235.5818,10930.5409,-84.0558,-22672.7333
2.4831,-235.6203,10930.5409,-84.0558,-22672.7333
2.4793,-235.6024,10930.5626,-84.1541,-22672.796
2.4943,-235.5784,10930.5626,-84.1541,-22672.796
2.4942,-235.5797,10930.5626,-84.1541,-22672.796
2.4949,-235.5811,10930.5632,-84.2614,-22672.784
2.5021,-235.5849,10930.5632,-84.2614,-22672.784
2.4989,-235.5769,10930.5581,-84.2839,-22672.6975
2.4988,-235.5831,10930.5585,-84.279,-22672.6999
2.4973,-235.5805,10930.5585,-84.279,-22672.6999
2.4964,-235.5797,10930.5619,-84.2644,-22672.5601
2.4944,-235.5742,10930.5619,-84.2644,-22672.5601
2.4979,-235.5812,10930.5535,-84.3646,-22672.5565
2.4972,-235.5829,10930.5517,-84.3633,-22672.5518
2.495,-235.5823,10930.5517,-84.3633,-22672.5518
2.4963,-235.5848,10930.5383,-84.2697,-22672.6111
2.4995,-235.5779,10930.5383,-84.2697,-22672.6111
2.501,-235.5767,10930.5297,-84.046,-22672.6383
2.4817,-235.6114,10930.5275,-83.9584,-22672.635
2.5013,-235.5797,10930.5275,-83.9584,-22672.635
2.5012,-235.5812,10930.5371,-83.755,-22672.6245
2.4987,-235.5871,10930.5371,-83.755,-22672.6245
2.5035,-235.577,10930.5433,-83.7598,-22672.6132
2.4991,-235.5867,10930.5393,-83.7879,-22672.6208
2.4987,-235.5829,10930.5393,-83.7879,-22672.6208
2.5048,-235.5751,10930.5118,-83.8621,-22672.6774
2.5011,-235.5921,10930.5118,-83.8621,-22672.6774
2.5008,-235.5982,10930.5065,-83.8432,-22672.6559
2.4998,-235.5958,10930.5036,-83.826,-22672.6184
2.5023,-235.5795,10930.5036,-83.826,-22672.6184
2.5042,-235.5823,10930.5002,-83.7609,-22672.5568
2.5011,-235.5875,10930.5002,-83.7609,-22672.5568
2.5,-235.5842,10930.5063,-83.7715,-22672.5852
2.5035,-235.5944,10930.5041,-83.768,-22672.6043
2.5099,-235.6063,10930.5041,-83.768,-22672.6043
2.4982,-235.5922,10930.511,-83.808,-22672.6159
2.5073,-235.5808,10930.511,-83.808,-22672.6159
2.503,-235.5879,10930.5088,-83.8206,-22672.6305
2.5034,-235.5801,10930.5034,-83.8008,-22672.6437
2.5028,-235.5796,10930.5034,-83.8008,-22672.6437
2.5043,-235.5901,10930.5205,-83.7201,-22672.6915
2.5042,-235.5798,10930.5205,-83.7201,-22672.6915
2.503,-235.584,10930.5207,-83.7035,-22672.6821
2.5065,-235.5759,10930.5149,-83.7307,-22672.6174
2.505,-235.5812,10930.5149,-83.7307,-22672.6174
2.5012,-235.5815,10930.4928,-83.848,-22672.5917
2.5054,-235.5992,10930.4928,-83.848,-22672.5917
2.5024,-235.5857,10930.4936,-83.8511,-22672.5911
2.5055,-235.5946,10930.4916,-83.8267,-22672.5901
2.5071,-235.584,10930.4916,-83.8267,-22672.5901
2.5077,-235.5883,10930.5056,-83.819,-22672.5682
2.5015,-235.5864,10930.5032,-83.8217,-22672.5656
2.504,-235.5927,10930.5032,-83.8217,-22672.5656
2.5029,-235.5809,10930.4989,-83.8248,-22672.5664
2.5,-235.5882,10930.4989,-83.8248,-22672.5664
2.5044,-235.584,10930.5025,-83.7304,-22672.6012
2.4952,-235.6025,10930.5001,-83.7353,-22672.6056
2.4978,-235.6028,10930.5001,-83.7353,-22672.6056
2.5069,-235.5803,10930.5228,-83.7751,-22672.6845
2.505,-235.5862,10930.5228,-83.7751,-22672.6845
2.5064,-235.5796,10930.519,-83.8193,-22672.6755
2.5068,-235.5869,10930.5211,-83.8234,-22672.6622
2.5065,-235.5817,10930.5211,-83.8234,-22672.6622
2.5006,-235.5741,10930.5285,-83.8355,-22672.6995
2.5006,-235.5775,10930.5285,-83.8355,-22672.6995
2.5,-235.5882,10930.539,-83.9662,-22672.7426
2.5001,-235.5832,10930.5494,-84.0496,-22672.729
2.5014,-235.5807,10930.5494,-84.0496,-22672.729
2.4994,-235.5837,10930.5521,-84.2873,-22672.612
2.4966,-235.582,10930.5521,-84.2873,-22672.612
2.4889,-235.6106,10930.5433,-84.2701,-22672.562
2.4879,-235.6083,10930.5475,-84.2604,-22672.5493
2.4966,-235.6017,10930.5475,-84.2604,-22672.5493
2.4997,-235.5909,10930.5514,-84.2846,-22672.5952
2.4943,-235.5861,10930.5514,-84.2846,-22672.5952
2.4981,-235.596,10930.5589,-84.2865,-22672.6165
2.4971,-235.5769,10930.5564,-84.2334,-22672.6513
2.4919,-235.6021,10930.5564,-84.2334,-22672.6513
2.4972,-235.5824,10930.5453,-83.8906,-22672.6824
2.4952,-235.5887,10930.5453,-83.8906,-22672.6824
2.4984,-235.578,10930.5428,-83.8116,-22672.6706
2.4949,-235.5815,10930.5268,-83.6987,-22672.6618
2.4968,-235.5788,10930.5268,-83.6987,-22672.6618
2.5007,-235.5872,10930.5357,-83.9622,-22672.5753
2.5028,-235.5981,10930.5357,-83.9622,-22672.5753
2.497,-235.5866,10930.5365,-84.0157,-22672.5823
2.4934,-235.5923,10930.5402,-84.3254,-22672.5909
2.4948,-235.5926,10930.5402,-84.3254,-22672.5909
2.4924,-235.5949,10930.5363,-84.429,-22672.6469
2.4906,-235.5965,10930.5363,-84.429,-22672.6469
2.4891,-235.6016,10930.5362,-84.4313,-22672.6612
2.4929,-235.6069,10930.553,-84.3821,-22672.6223
2.4939,-235.5898,10930.553,-84.3821,-22672.6223
2.4949,-235.5848,10930.5484,-84.3141,-22672.5949
2.4911,-235.5902,10930.5463,-84.3194,-22672.5783
2.4926,-235.5856,10930.5463,-84.3194,-22672.5783
2.4889,-235.5889,10930.5448,-84.3203,-22672.7137
2.4884,-235.5909,10930.5448,-84.3203,-22672.7137
2.4909,-235.605,10930.549,-84.3293,-22672.7529
2.4916,-235.5949,10930.5501,-84.3102,-22672.7534
2.4866,-235.6031,10930.5501,-84.3102,-22672.7534
2.4875,-235.5989,10930.5454,-84.2499,-22672.6533
2.4863,-235.6105,10930.5454,-84.2499,-22672.6533
2.4849,-235.6014,10930.5465,-84.2162,-22672.6525
2.486,-235.5984,10930.5506,-84.2423,-22672.6852
2.485,-235.6009,10930.5506,-84.2423,-22672.6852
2.4806,-235.6027,10930.5421,-84.303,-22672.7097
2.4837,-235.6184,10930.5421,-84.303,-22672.7097
2.4816,-235.6094,10930.5514,-84.3764,-22672.7408
2.4646,-235.6267,10930.5455,-84.369,-22672.7488
2.4819,-235.5997,10930.5455,-84.369,-22672.7488
2.4804,-235.6024,10930.5542,-84.3374,-22672.7541
2.4744,-235.6029,10930.5542,-84.3374,-22672.7541
2.4793,-235.5887,10930.5461,-84.2935,-22672.6801
2.4818,-235.5925,10930.5535,-84.2076,-22672.6039
2.4788,-235.5997,10930.5535,-84.2076,-22672.6039
2.4812,-235.5991,10930.5393,-83.9552,-22672.548
2.4809,-235.5972,10930.5393,-83.9552,-22672.548
2.4798,-235.594,10930.54,-83.8189,-22672.556
2.477,-235.5919,10930.5287,-83.6675,-22672.626
2.4801,-235.5954,10930.5287,-83.6675,-22672.626
2.4807,-235.5939,10930.5346,-83.6432,-22672.6691
2.4774,-235.598,10930.5346,-83.6432,-22672.6691
2.4783,-235.6082,10930.5322,-83.6731,-22672.6803
2.4762,-235.6153,10930.5414,-83.6555,-22672.6583
2.4748,-235.6187,10930.5414,-83.6555,-22672.6583
2.4755,-235.6201,10930.5269,-83.6752,-22672.6625
2.452,-235.6579,10930.5269,-83.6752,-22672.6625
2.4734,-235.5989,10930.5227,-83.658,-22672.6549
2.4722,-235.6106,10930.512,-83.7262,-22672.6382
2.4746,-235.6062,10930.512,-83.7262,-22672.6382
2.4702,-235.5993,10930.5042,-83.7057,-22672.5392
2.4719,-235.5954,10930.5042,-83.7057,-22672.5392
2.469,-235.5997,10930.5063,-83.7227,-22672.5411
2.4691,-235.6135,10930.5104,-83.7107,-22672.559
2.4727,-235.6024,10930.5104,-83.7107,-22672.559
2.4677,-235.6095,10930.5254,-83.7212,-22672.6057
2.4657,-235.6041,10930.5254,-83.7212,-22672.6057
2.4685,-235.6052,10930.5254,-83.7212,-22672.6057
2.4679,-235.6015,10930.5411,-83.6699,-22672.6184
2.4674,-235.604,10930.5411,-83.6699,-22672.6184
2.4668,-235.6114,10930.5633,-83.6041,-22672.6471
2.4645,-235.6112,10930.5626,-83.6001,-22672.6389
2.4671,-235.6079,10930.5626,-83.6001,-22672.6389
2.4673,-235.6087,10930.5441,-83.6404,-22672.5787
2.4635,-235.6111,10930.5441,-83.6404,-22672.5787
2.4637,-235.6146,10930.5288,-83.6927,-22672.5722
2.463,-235.609,10930.5221,-83.6985,-22672.5995
2.4644,-235.6132,10930.5221,-83.6985,-22672.5995
2.4615,-235.6156,10930.5204,-83.7357,-22672.6447
2.4592,-235.6168,10930.5204,-83.7357,-22672.6447
2.4615,-235.6169,10930.5273,-83.9346,-22672.582
2.46,-235.6386,10930.5299,-84.0246,-22672.5796
2.4583,-235.6176,10930.5299,-84.0246,-22672.5796
2.4573,-235.6223,10930.55,-84.2496,-22672.5645
2.4538,-235.6262,10930.55,-84.2496,-22672.5645
2.4545,-235.6232,10930.5478,-84.1445,-22672.5785
2.4513,-235.6328,10930.554,-84.0339,-22672.5667
2.4517,-235.63,10930.554,-84.0339,-22672.5667
2.452,-235.6375,10930.5361,-83.8016,-22672.5767
2.4483,-235.6311,10930.5361,-83.8016,-22672.5767
2.4523,-235.6457,10930.5232,-83.7996,-22672.5858
2.4502,-235.6285,10930.5166,-83.81,-22672.5818
2.4529,-235.6258,10930.5166,-83.81,-22672.5818
2.434,-235.6358,10930.5177,-83.8464,-22672.6457
2.4502,-235.6319,10930.5177,-83.8464,-22672.6457
2.4492,-235.6451,10930.5308,-83.8124,-22672.6417
2.4537,-235.6265,10930.5298,-83.772,-22672.6676
2.4499,-235.6304,10930.5298,-83.772,-22672.6676
2.4483,-235.6319,10930.5269,-83.739,-22672.5927
2.4543,-235.631,10930.5269,-83.739,-22672.5927
2.4487,-235.6334,10930.5205,-83.7576,-22672.5895
2.4534,-235.631,10930.5198,-83.7662,-22672.5515
2.4611,-235.6334,10930.5198,-83.7662,-22672.5515
2.4527,-235.6284,10930.5242,-83.7378,-22672.5751
2.4491,-235.638,10930.5242,-83.7378,-22672.5751
2.449,-235.6355,10930.5275,-83.7271,-22672.5932
2.4515,-235.6445,10930.532,-83.731,-22672.6245
2.4459,-235.6472,10930.532,-83.731,-22672.6245
2.4448,-235.6421,10930.5252,-83.7057,-22672.5942
2.4473,-235.6433,10930.5252,-83.7057,-22672.5942
2.4527,-235.6395,10930.5252,-83.7088,-22672.5831
2.4533,-235.6324,10930.5221,-83.6433,-22672.5528
2.4504,-235.6343,10930.5221,-83.6433,-22672.5528
2.4524,-235.6469,10930.5211,-83.6271,-22672.5752
2.4516,-235.6338,10930.52,-83.6355,-22672.5706
2.4543,-235.6401,10930.52,-83.6355,-22672.5706
2.4301,-235.6821,10930.5028,-83.7157,-22672.6019
2.4557,-235.6354,10930.5028,-83.7157,-22672.6019
2.4583,-235.6302,10930.4938,-83.7857,-22672.5843
2.4613,-235.6307,10930.4907,-83.788,-22672.6037
2.4588,-235.6321,10930.4907,-83.788,-22672.6037
2.447,-235.6352,10930.4965,-83.8192,-22672.6092
2.4452,-235.6421,10930.4965,-83.8192,-22672.6092
2.4531,-235.6345,10930.5033,-83.8376,-22672.6119
2.4534,-235.6368,10930.5076,-83.8212,-22672.6234
2.4511,-235.6373,10930.5076,-83.8212,-22672.6234
2.4458,-235.645,10930.5123,-83.827,-22672.5998
2.454,-235.6447,10930.5123,-83.827,-22672.5998
2.4558,-235.642,10930.5061,-83.9806,-22672.5902
2.4539,-235.6332,10930.5048,-84.1357,-22672.5842
2.4528,-235.6357,10930.5048,-84.1357,-22672.5842
2.4559,-235.6491,10930.5142,-84.3777,-22672.6198
2.4361,-235.6806,10930.5142,-84.3777,-22672.6198
2.4505,-235.6448,10930.5257,-84.3858,-22672.5768
2.4498,-235.6413,10930.5304,-84.3532,-22672.564
2.4494,-235.6393,10930.5304,-84.3532,-22672.564
2.4469,-235.6416,10930.5369,-84.3732,-22672.5445
2.4489,-235.6403,10930.5369,-84.3732,-22672.5445
2.4491,-235.6475,10930.5327,-84.3631,-22672.6194
2.4507,-235.6423,10930.5377,-84.3811,-22672.6695
2.4499,-235.6451,10930.5377,-84.3811,-22672.6695
2.4524,-235.6447,10930.5405,-84.3659,-22672.743
2.4541,-235.6461,10930.5405,-84.3659,-22672.743
2.4563,-235.6474,10930.5381,-84.3395,-22672.7286
2.4618,-235.6417,10930.521,-84.3297,-22672.665
2.4622,-235.6531,10930.521,-84.3297,-22672.665
2.4551,-235.6393,10930.5306,-84.277,-22672.5818
2.4548,-235.65,10930.5306,-84.277,-22672.5818
2.4552,-235.6434,10930.5319,-84.2868,-22672.5726
2.4548,-235.653,10930.5368,-84.2314,-22672.544
2.4534,-235.6401,10930.5368,-84.2314,-22672.544
2.4552,-235.6505,10930.5181,-84.2806,-22672.6243
2.4556,-235.644,10930.5181,-84.2806,-22672.6243
2.4555,-235.647,10930.5186,-84.2831,-22672.6139
2.435,-235.6809,10930.5226,-84.3217,-22672.6342
2.4505,-235.6553,10930.5226,-84.3217,-22672.6342
2.4545,-235.6441,10930.5276,-84.3406,-22672.5991
2.457,-235.6617,10930.5281,-84.3467,-22672.5947
2.4548,-235.6504,10930.5281,-84.3467,-22672.5947
2.4593,-235.6505,10930.5309,-84.3376,-22672.6397
2.4612,-235.6481,10930.5309,-84.3376,-22672.6397
2.457,-235.6399,10930.5236,-84.3221,-22672.622
2.4571,-235.6441,10930.5276,-84.3073,-22672.6169
2.4619,-235.6519,10930.5276,-84.3073,-22672.6169
2.456,-235.648,10930.5377,-84.3339,-22672.6313
2.4609,-235.6462,10930.5377,-84.3339,-22672.6313
2.4587,-235.6455,10930.5516,-84.2735,-22672.5936
2.46,-235.6493,10930.5534,-84.2653,-22672.5935
2.4571,-235.6496,10930.5534,-84.2653,-22672.5935
2.46,-235.649,10930.5403,-84.0943,-22672.5946
2.4579,-235.6704,10930.5403,-84.0943,-22672.5946
2.4603,-235.6689,10930.5319,-83.9548,-22672.6348
2.4639,-235.6652,10930.5337,-83.8767,-22672.6587
2.4663,-235.6517,10930.5337,-83.8767,-22672.6587
2.4662,-235.6505,10930.5442,-83.7214,-22672.624
2.4623,-235.6546,10930.5442,-83.7214,-22672.624
2.4653,-235.6468,10930.541,-83.7251,-22672.6439
2.4651,-235.6485,10930.5461,-83.6835,-22672.6845
2.4642,-235.6463,10930.5461,-83.6835,-22672.6845
2.4628,-235.6499,10930.5403,-83.6934,-22672.7247
2.4676,-235.652,10930.5403,-83.6934,-22672.7247
2.463,-235.6481,10930.5394,-83.7076,-22672.6877
2.4659,-235.6621,10930.5211,-83.7564,-22672.6632
2.4739,-235.6668,10930.5211,-83.7564,-22672.6632
2.4652,-235.6751,10930.5256,-83.7254,-22672.6109
2.4692,-235.6687,10930.5256,-83.7254,-22672.6109
2.4701,-235.659,10930.5309,-83.7228,-22672.6378
2.4553,-235.6778,10930.5427,-83.688,-22672.5877
2.4698,-235.6607,10930.5427,-83.688,-22672.5877
2.4702,-235.651,10930.5354,-83.7433,-22672.5786
2.4722,-235.6551,10930.5354,-83.7433,-22672.5786
2.4712,-235.6507,10930.531,-83.725,-22672.5408
2.471,-235.6478,10930.5219,-83.7144,-22672.4866
2.4674,-235.6446,10930.5219,-83.7144,-22672.4866
2.4737,-235.6445,10930.5128,-83.6783,-22672.3809
2.4792,-235.6551,10930.5128,-83.6783,-22672.3809
2.4769,-235.6378,10930.5105,-83.6911,-22672.384
2.4704,-235.644,10930.5121,-83.7111,-22672.3248
2.4734,-235.6438,10930.5121,-83.7111,-22672.3248
2.4763,-235.6423,10930.5337,-83.7062,-22672.3975
2.4732,-235.6468,10930.5337,-83.7062,-22672.3975
2.4772,-235.6487,10930.5337,-83.7062,-22672.3975
2.4751,-235.6511,10930.5408,-83.7066,-22672.4913
2.4764,-235.6544,10930.5408,-83.7066,-22672.4913
2.4762,-235.6466,10930.5261,-83.7124,-22672.4866
2.4824,-235.6479,10930.5261,-83.7095,-22672.4977
2.4822,-235.641,10930.5261,-83.7095,-22672.4977
2.4784,-235.6432,10930.5228,-83.7676,-22672.538
2.4734,-235.6532,10930.5228,-83.7676,-22672.538
2.4781,-235.6393,10930.535,-83.7689,-22672.6251
2.4809,-235.6413,10930.5329,-83.7738,-22672.6289
2.4801,-235.6523,10930.5329,-83.7738,-22672.6289
2.4828,-235.6422,10930.5224,-83.7556,-22672.6302
2.4848,-235.6473,10930.5224,-83.7556,-22672.6302
2.4836,-235.6422,10930.5084,-83.7579,-22672.5722
2.4885,-235.6455,10930.5083,-83.7563,-22672.5559
2.4865,-235.6534,10930.5083,-83.7563,-22672.5559
2.4887,-235.6705,10930.5026,-83.7466,-22672.5256
2.4878,-235.6679,10930.5026,-83.7466,-22672.5256
2.4894,-235.6453,10930.5133,-83.7361,-22672.5239
2.4875,-235.6482,10930.5124,-83.722,-22672.6007
2.4884,-235.6548,10930.5124,-83.722,-22672.6007
2.4915,-235.6487,10930.5425,-83.9691,-22672.6494
2.4888,-235.6442,10930.5425,-83.9691,-22672.6494
2.4933,-235.6422,10930.5461,-84.0671,-22672.6433
2.4921,-235.6368,10930.5377,-84.1175,-22672.6001
2.4911,-235.6435,10930.5377,-84.1175,-22672.6001
2.4922,-235.6495,10930.5198,-83.8717,-22672.5711
2.4933,-235.6467,10930.5198,-83.8717,-22672.5711
2.4937,-235.6515,10930.511,-83.7854,-22672.5785
2.4956,-235.6541,10930.5086,-83.7674,-22672.5119
2.4968,-235.6506,10930.5086,-83.7674,-22672.5119
2.4973,-235.6524,10930.5244,-83.7913,-22672.5485
2.4943,-235.6474,10930.5244,-83.7913,-22672.5485
2.4935,-235.6475,10930.5223,-83.8082,-22672.5439
2.4977,-235.6446,10930.5385,-83.8111,-22672.5804
2.497,-235.6597,10930.5385,-83.8111,-22672.5804
2.4997,-235.648,10930.522,-83.7981,-22672.5839
2.5007,-235.6521,10930.522,-83.7981,-22672.5839
2.5027,-235.6559,10930.5249,-83.8,-22672.5827
2.5013,-235.6402,10930.5162,-83.8299,-22672.5648
2.5018,-235.648,10930.5162,-83.8299,-22672.5648
2.5049,-235.6469,10930.512,-83.8413,-22672.5164
2.5054,-235.6506,10930.512,-83.8413,-22672.5164
2.5076,-235.6527,10930.5136,-83.8444,-22672.5188
2.5096,-235.6456,10930.5324,-83.8319,-22672.6254
2.5043,-235.6506,10930.5324,-83.8319,-22672.6254
2.4853,-235.6695,10930.5551,-83.7867,-22672.7093
2.5128,-235.6505,10930.551,-83.784,-22672.7062
2.5029,-235.6636,10930.551,-83.784,-22672.7062
2.5076,-235.6518,10930.5504,-83.8004,-22672.6089
2.511,-235.6545,10930.5504,-83.8004,-22672.6089
2.514,-235.6536,10930.536,-83.8491,-22672.5739
2.5146,-235.6591,10930.5378,-83.8704,-22672.5716
2.5171,-235.6528,10930.5378,-83.8704,-22672.5716
2.5144,-235.6555,10930.5361,-83.8983,-22672.5477
2.5156,-235.6576,10930.5361,-83.8983,-22672.5477
2.5189,-235.656,10930.549,-83.986,-22672.5155
2.5177,-235.6592,10930.5566,-84.0312,-22672.5298
2.5175,-235.65,10930.5566,-84.0312,-22672.5298
2.518,-235.6449,10930.5622,-84.161,-22672.5075
2.5209,-235.6614,10930.5622,-84.161,-22672.5075
2.5225,-235.6576,10930.5593,-84.1838,-22672.5063
2.5204,-235.6599,10930.5554,-84.1911,-22672.4963
2.5202,-235.666,10930.5554,-84.1911,-22672.4963
2.5221,-235.6536,10930.5528,-84.2941,-22672.5619
2.5191,-235.6505,10930.5528,-84.2941,-22672.5619
2.5204,-235.6508,10930.5562,-84.3109,-22672.5922
2.5199,-235.6571,10930.5677,-84.2838,-22672.6195
2.5226,-235.6472,10930.5677,-84.2838,-22672.6195
2.524,-235.6502,10930.5684,-84.1985,-22672.6161
2.5234,-235.6602,10930.5684,-84.1985,-22672.6161
2.5279,-235.6506,10930.5679,-84.1957,-22672.5923
2.5243,-235.651,10930.5534,-84.3103,-22672.5718
2.5233,-235.6467,10930.5534,-84.3103,-22672.5718
2.523,-235.6479,10930.552,-84.4541,-22672.5489
2.5205,-235.6455,10930.552,-84.4541,-22672.5489
2.5244,-235.6614,10930.5532,-84.4753,-22672.498
2.5242,-235.6561,10930.5566,-84.4155,-22672.5146
2.5233,-235.6469,10930.5566,-84.4155,-22672.5146
2.5199,-235.6534,10930.5619,-84.3432,-22672.536
2.5024,-235.6728,10930.5619,-84.3432,-22672.536
2.518,-235.6545,10930.5623,-84.3321,-22672.5664
2.5143,-235.6753,10930.5702,-84.2835,-22672.6411
2.5167,-235.6605,10930.5702,-84.2835,-22672.6411
2.5204,-235.6639,10930.5372,-84.0396,-22672.681
2.514,-235.672,10930.5372,-84.0396,-22672.681
2.5139,-235.6634,10930.5342,-84.0307,-22672.6864
2.5221,-235.6492,10930.5227,-83.8296,-22672.6621
2.5168,-235.6673,10930.5227,-83.8296,-22672.6621
2.5126,-235.6518,10930.5332,-83.7516,-22672.645
2.5159,-235.65,10930.5371,-83.7533,-22672.6417
2.5163,-235.6438,10930.5371,-83.7533,-22672.6417
2.5149,-235.6453,10930.5436,-83.9669,-22672.5475
2.5195,-235.6457,10930.5436,-83.9669,-22672.5475
2.5237,-235.6519,10930.5556,-84.2401,-22672.541
2.5183,-235.6568,10930.5522,-84.2875,-22672.5446
2.5126,-235.6498,10930.5522,-84.2875,-22672.5446
2.5097,-235.6465,10930.5408,-84.3562,-22672.6911
2.5119,-235.6406,10930.5408,-84.3562,-22672.6911
2.5115,-235.6335,10930.5451,-84.1582,-22672.6677
2.509,-235.6418,10930.5416,-84.1032,-22672.6491
2.5077,-235.644,10930.5416,-84.1032,-22672.6491
2.5075,-235.6651,10930.5555,-84.1062,-22672.6164
2.5145,-235.6467,10930.5555,-84.1062,-22672.6164
2.519,-235.6428,10930.5633,-84.2178,-22672.6203
2.5093,-235.6489,10930.5752,-84.2754,-22672.6291
2.5023,-235.6459,10930.5752,-84.2754,-22672.6291
2.5066,-235.6428,10930.5646,-84.2108,-22672.5662
2.5067,-235.6514,10930.5646,-84.2108,-22672.5662
2.5094,-235.65,10930.5516,-84.2408,-22672.5321
2.5122,-235.6463,10930.5411,-84.243,-22672.5018
2.5094,-235.6554,10930.5411,-84.243,-22672.5018
2.5046,-235.6451,10930.5592,-84.2611,-22672.5101
2.5041,-235.6607,10930.5592,-84.2611,-22672.5101
2.5044,-235.6536,10930.5682,-84.2262,-22672.5803
2.5027,-235.6519,10930.5651,-84.1197,-22672.6394
2.5022,-235.6551,10930.5651,-84.1197,-22672.6394
2.5065,-235.6487,10930.5504,-83.8941,-22672.7167
2.5059,-235.6482,10930.5504,-83.8941,-22672.7167
2.5094,-235.6473,10930.5503,-83.8449,-22672.71
2.4981,-235.657,10930.5497,-83.8102,-22672.7105
2.5105,-235.6495,10930.5497,-83.8102,-22672.7105
2.511,-235.6436,10930.5386,-83.9241,-22672.5839
2.5051,-235.6424,10930.5386,-83.9241,-22672.5839
2.5057,-235.6395,10930.5388,-83.9809,-22672.5835
2.5068,-235.646,10930.5599,-84.1581,-22672.5351
2.5053,-235.6463,10930.5599,-84.1581,-22672.5351
2.5019,-235.6551,10930.5921,-84.2748,-22672.6497
2.5049,-235.6544,10930.5921,-84.2748,-22672.6497
2.5,-235.6744,10930.5931,-84.2845,-22672.6353
2.5042,-235.6759,10930.5835,-84.2766,-22672.6279
2.5085,-235.6481,10930.5835,-84.2766,-22672.6279
2.4999,-235.646,10930.5705,-84.2342,-22672.4931
2.5056,-235.647,10930.5709,-84.2334,-22672.4837
2.5038,-235.65,10930.5709,-84.2334,-22672.4837
2.5028,-235.6529,10930.5681,-84.2905,-22672.4489
2.5001,-235.6645,10930.5681,-84.2905,-22672.4489
2.5015,-235.6435,10930.5617,-84.097,-22672.4962
2.4995,-235.6599,10930.5654,-84.0448,-22672.5028
2.497,-235.6476,10930.5654,-84.0448,-22672.5028
2.4988,-235.6534,10930.5569,-83.9558,-22672.4666
2.5003,-235.6492,10930.5569,-83.9558,-22672.4666
2.5021,-235.6453,10930.5617,-84.2034,-22672.5031
2.5092,-235.6417,10930.5635,-84.2838,-22672.5185
2.5071,-235.6424,10930.5635,-84.2838,-22672.5185
2.5018,-235.6533,10930.5781,-84.3082,-22672.577
2.5026,-235.6444,10930.5781,-84.3082,-22672.577
2.5005,-235.6355,10930.5837,-84.2828,-22672.5093
2.5021,-235.6449,10930.5862,-84.2799,-22672.4892
2.5005,-235.6388,10930.5862,-84.2799,-22672.4892
2.5048,-235.6365,10930.5897,-84.2303,-22672.4805
2.5035,-235.6292,10930.5897,-84.2303,-22672.4805
2.502,-235.643,10930.5983,-84.2555,-22672.6095
2.5017,-235.6291,10930.6035,-84.2706,-22672.662
2.5058,-235.633,10930.6035,-84.2706,-22672.662
2.5007,-235.6333,10930.6063,-84.3797,-22672.6794
2.5082,-235.6357,10930.6063,-84.3797,-22672.6794
2.5051,-235.6326,10930.6052,-84.382,-22672.5926
2.5049,-235.628,10930.615,-84.3766,-22672.5348
2.5052,-235.629,10930.615,-84.3766,-22672.5348
2.5026,-235.6185,10930.6093,-84.1587,-22672.5674
2.5098,-235.6395,10930.6093,-84.1587,-22672.5674
2.51,-235.6195,10930.6029,-84.0872,-22672.5903
2.5102,-235.6257,10930.5814,-83.9082,-22672.6185
2.513,-235.6135,10930.5814,-83.9082,-22672.6185
2.5119,-235.6198,10930.5864,-83.8082,-22672.5634
2.5162,-235.6205,10930.5864,-83.8082,-22672.5634
